,Rating,comment_count,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Category_left,Category_mainstream,Category_right,Page_ABC News Politics,Page_Addicting Info,Page_CNN Politics,Page_Eagle Rising,Page_Occupy Democrats,Page_Politico,Page_Right Wing News,Page_The Other 98%,Date_Published_2016-09-19,Date_Published_2016-09-20,Date_Published_2016-09-21,Date_Published_2016-09-22,Date_Published_2016-09-23,Date_Published_2016-09-26,Date_Published_2016-09-27,Post_Type_link,Post_Type_photo,Post_Type_text,Post_Type_video
1118,3,262.0,8542,258,2077,7374,777,75,296,5,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1119,3,405.0,5273,394,884,4116,563,47,525,4,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1120,2,1025.0,9433,1009,5784,4407,39,895,211,161,3720,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1121,3,609.0,10366,597,1964,9189,704,72,358,6,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1122,1,528.0,20505,522,13691,14793,165,169,54,3123,2201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1123,1,2200.0,40510,2178,25312,34912,2130,223,2965,57,223,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1124,0,2527.0,34402,2489,21828,25259,302,700,328,2368,5445,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1125,3,1182.0,21525,1163,8742,17162,298,431,45,1633,1956,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1126,1,861.0,37632,852,17891,32884,2264,324,84,1556,520,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1127,3,704.0,19564,693,12187,16127,263,344,138,632,2060,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1128,1,1085.0,28987,1081,20543,25257,1418,235,507,1388,182,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1129,3,980.0,15777,974,0,13569,1866,125,187,10,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1130,3,302.0,2347,299,677,1152,25,449,93,86,542,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1131,0,1970.0,21968,1943,17320,12961,117,2835,532,186,5337,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1132,1,620.0,12312,612,0,6310,79,139,16,3593,2175,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1133,3,407.0,2298,403,1101,853,9,62,1,658,715,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1134,1,628.0,37113,618,24379,34319,1716,101,25,688,264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1135,1,13657.0,236336,17612,393014,194744,37168,3095,344,466,519,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1136,0,2897.0,39498,2869,11753,29693,2922,776,5912,37,158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1137,3,511.0,16280,508,4624,13790,1704,147,601,18,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1138,3,1402.0,44222,1392,40569,38739,1482,1036,284,304,2377,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1139,1,1317.0,44959,1308,30292,40648,3042,101,16,1023,129,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1140,0,631.0,7874,625,2553,5953,201,580,900,31,209,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1141,3,849.0,6239,839,3189,1449,7,729,31,520,3503,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1142,3,284.0,2855,282,758,2037,404,62,59,35,258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1143,3,1797.0,10468,1780,10471,3266,26,1191,180,276,5529,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1144,1,555.0,32775,546,1,27833,3458,169,1170,94,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1145,1,2075.0,50322,3599,86831,44874,2208,517,2264,130,329,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1146,2,554.0,7741,549,3580,5518,113,687,828,48,547,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1147,2,791.0,9702,786,6237,4017,42,1482,201,390,3570,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1148,1,7080.0,57031,7018,42759,35144,377,2894,16471,937,1208,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1149,1,825.0,37509,839,33957,30356,674,372,24,3798,2285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1150,3,1651.0,11235,1627,8394,5050,46,1253,68,303,4515,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1151,3,2576.0,51359,2716,56307,44850,4902,1093,284,94,136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1152,3,634.0,9336,626,2731,6485,583,152,2000,23,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1153,3,231.0,6828,230,2356,5870,567,240,62,36,53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1154,2,4068.0,55375,4026,14240,43618,4355,383,6939,16,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1155,1,2807.0,70070,2782,46636,50550,2069,142,17244,24,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1156,1,799.0,37741,792,17246,29151,975,43,7547,13,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1157,3,2987.0,30946,2958,18115,20947,370,246,9157,101,125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1158,0,2981.0,58953,2952,27761,36448,702,142,9055,22,79,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1159,1,2073.0,38374,2043,19982,34754,1928,334,920,220,218,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1160,3,1488.0,6715,1472,4221,2039,20,1174,27,708,2747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1161,2,780.0,19394,772,12474,15941,213,732,420,376,1712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1162,3,502.0,6741,498,3149,3993,66,533,209,97,1843,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1163,3,831.0,7654,824,4346,3712,41,1243,411,175,2072,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1164,3,1087.0,4125,1077,786,1034,11,425,2408,76,171,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1165,1,20576.0,205071,23406,280550,146380,4360,322,53831,95,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1166,1,1622.0,47370,1613,9723,41330,3425,36,2539,3,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1167,1,99.0,2456,99,0,1478,112,9,855,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1168,1,819.0,31648,811,11022,28413,1387,67,1675,39,67,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1169,3,265.0,14185,260,4186,13040,643,60,87,30,325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1170,3,1855.0,110119,1839,60546,98668,6581,267,4395,24,184,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1171,3,1398.0,89353,1474,120826,81126,4653,642,779,170,1983,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1172,3,730.0,25370,729,6120,22802,1814,50,683,5,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1173,3,1730.0,11686,1731,4263,8982,141,288,641,91,1543,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1174,3,2174.0,38201,2581,19908,33543,2848,280,1383,26,121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1175,3,298.0,4992,293,1770,3783,56,92,716,24,321,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1176,3,2077.0,40804,2123,17647,33784,5447,158,1365,9,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1177,3,407.0,30015,406,11408,27326,1309,438,727,51,164,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1178,3,165.0,6945,164,2056,5993,234,67,599,17,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1179,1,1368.0,32273,1355,12483,24700,925,65,6552,9,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1180,3,3135.0,86515,3096,32855,76515,8981,275,3323,13,69,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1181,1,2327.0,32490,2313,5,22490,752,132,9088,10,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1182,3,387.0,5705,382,1591,3725,49,224,1583,30,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1183,1,591.0,19728,585,0,14998,409,119,3986,62,154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1184,3,354.0,20782,343,4498,19064,1288,44,365,7,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1185,3,462.0,26348,458,6027,23831,1891,76,523,11,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1186,2,279.0,8875,277,3298,7233,134,155,889,37,427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1187,3,571.0,9260,569,2274,5921,572,31,2714,8,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1188,3,1196.0,39560,1177,25570,31832,1230,391,5787,60,260,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1189,1,1575.0,38246,1554,18043,28246,961,93,8921,12,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1190,3,627.0,14383,619,7649,9409,118,906,136,274,3540,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1191,3,121.0,3612,120,1053,2807,38,65,426,20,256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1192,1,1445.0,65224,1430,33496,48643,1955,185,14362,32,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1193,3,1655.0,64348,1643,18432,54983,8140,201,976,11,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1194,1,482.0,27234,479,7121,20240,823,50,6099,7,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1195,3,263.0,4738,260,1620,3563,61,66,401,28,619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1196,1,1473.0,34160,1453,15144,20497,511,121,12962,43,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1197,3,297.0,8000,287,3460,6416,127,338,799,33,287,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1198,1,950.0,46637,937,23107,42129,1553,186,523,210,2036,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1199,1,1105.0,28052,1091,13826,20249,502,112,6987,83,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1200,1,4798.0,156513,4758,110539,113654,6772,316,35593,55,123,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1201,1,936.0,39884,930,18033,29884,1022,98,12883,21,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1202,1,1590.0,55227,1575,19100,45229,2840,82,7038,8,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1203,3,167.0,6501,165,928,5306,433,38,713,6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1204,1,864.0,28925,857,13977,20351,1208,87,7258,7,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1205,1,11347.0,216823,11247,259331,198833,12073,707,2978,169,2063,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1206,2,3775.0,25847,3736,8525,16192,312,833,8062,135,313,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1207,1,1936.0,117838,1922,6,107838,3248,70,6660,2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1208,1,373.0,14034,367,4928,10111,664,23,3231,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1209,2,203.0,7526,198,1141,6208,468,88,752,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1210,1,1110.0,49496,1098,13992,39497,2932,55,6990,8,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1211,1,1048.0,29726,1037,12139,23235,376,147,4950,149,869,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1212,1,2281.0,68175,2256,57987,54630,794,913,5336,425,6077,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1213,2,525.0,20826,520,10802,17396,877,502,524,93,1434,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1214,2,1015.0,19162,1023,3429,15897,2368,73,800,4,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1215,3,2222.0,58634,2206,22319,40979,3474,171,13952,22,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1216,3,13508.0,214083,13706,320643,167298,5355,3744,434,11238,26014,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1217,3,549.0,26808,542,10183,23697,1525,242,1255,40,49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1218,3,714.0,26207,706,10098,22479,2567,266,829,29,37,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1219,1,4396.0,20737,5403,13225,13558,202,656,1209,233,4878,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1220,1,1598.0,74719,1584,33603,64954,4157,256,4937,90,325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1221,1,411.0,27380,406,7498,20522,671,56,6118,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1222,3,1926.0,10234,1912,2612,5817,116,479,3553,68,201,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1223,1,2287.0,49350,2260,31903,31609,3957,54,13712,8,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1224,3,6032.0,34125,5993,2,24125,183,1193,4943,201,3480,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1225,1,1161.0,27576,1146,12137,19390,753,76,7319,11,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1226,2,8339.0,123561,13315,104557,109510,7479,562,5358,75,577,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1227,1,4223.0,32252,4508,40855,28372,1782,1200,422,249,227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1228,1,1579.0,15553,1561,10650,10768,123,254,2521,143,1744,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1229,1,3189.0,14197,3233,8913,7597,134,359,5983,48,76,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1230,1,626.0,13076,624,4901,9708,1110,42,2205,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1231,0,638.0,9030,634,5422,4435,34,1497,1920,105,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1232,2,172.0,7441,170,1198,5734,422,66,1197,11,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1233,2,1484.0,15084,1465,7426,7378,102,639,4591,191,2183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1234,2,4217.0,14733,4173,11715,4733,37,741,101,406,9104,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1235,3,685.0,36471,674,0,32524,1741,2010,89,47,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1236,0,431.0,10199,427,4962,5901,97,1577,1655,162,807,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1237,3,1669.0,43383,1645,15247,36934,2970,487,2528,75,389,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1238,2,1487.0,14412,1470,12733,4412,36,270,17,3611,6066,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1239,1,785.0,11711,778,4787,7752,526,32,3374,10,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1240,3,1037.0,47962,1026,11980,40015,4454,794,2671,8,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1241,3,282.0,630,277,46,369,30,3,77,4,147,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1242,3,22.0,62,22,10,42,1,8,0,0,11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1243,3,29.0,105,29,23,78,0,7,1,0,19,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1244,3,192.0,767,190,91,591,40,11,113,2,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1245,3,246.0,617,240,158,396,34,30,19,16,122,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1246,3,96.0,393,94,35,330,31,16,9,4,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1247,3,11.0,51,11,6,49,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1248,3,9.0,47,9,5,31,0,1,4,1,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1249,3,17.0,26,17,4,23,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1250,3,16.0,64,16,24,40,1,12,0,5,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1251,3,39.0,58,38,26,40,0,5,1,1,11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1252,3,80.0,219,79,16,177,18,4,16,0,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1253,3,755.0,1262,737,264,343,20,30,233,22,614,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1254,3,63.0,86,60,34,60,1,1,2,2,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1255,3,14.0,54,13,17,49,0,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1256,3,13.0,16,13,9,15,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1257,3,430.0,1406,419,82,1136,136,4,97,2,31,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1258,3,17.0,43,15,8,32,0,2,5,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1259,3,230.0,1482,224,134,1241,172,4,18,2,45,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1260,3,512.0,1926,500,575,1549,147,34,48,10,138,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1261,3,251.0,1342,245,151,1146,147,5,36,0,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1262,3,116.0,207,110,12,73,5,16,6,3,104,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1263,3,74.0,85,74,13,60,0,3,0,11,11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1264,3,54.0,70,54,21,48,4,0,11,1,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1265,3,35.0,72,33,10,51,2,10,0,1,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1266,3,90.0,192,87,76,78,5,36,17,4,52,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1267,3,119.0,547,113,24,450,75,6,12,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1268,3,72.0,157,69,26,71,5,10,3,4,64,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1269,3,467.0,1778,459,233,1469,186,9,69,3,42,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1270,3,282.0,1567,274,67,1317,200,0,29,1,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1271,3,72.0,142,68,4,59,8,3,42,0,30,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1272,3,271.0,1135,264,197,680,14,42,244,8,147,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1273,3,125.0,447,119,201,112,5,23,35,11,261,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1274,3,13.0,21,12,1,17,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1275,3,31.0,695,30,264,575,29,12,70,5,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1276,3,191.0,725,188,35,604,71,3,34,3,10,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1277,3,342.0,1950,330,440,1554,223,5,141,3,24,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1278,3,24.0,119,22,8,83,12,0,23,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1279,3,81.0,213,80,41,146,16,9,13,4,25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1280,3,284.0,1617,275,678,1132,14,60,136,24,251,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1281,3,29.0,60,26,7,36,0,4,19,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1282,3,239.0,390,234,47,196,13,17,106,1,57,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1283,3,254.0,482,247,71,158,17,9,140,10,148,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1284,3,389.0,843,380,83,401,19,6,87,11,319,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1285,3,276.0,415,269,49,240,34,6,27,1,107,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1286,3,380.0,474,374,34,225,7,13,80,3,146,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1287,3,366.0,673,352,37,280,17,8,60,8,300,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1288,3,161.0,251,156,18,108,10,3,46,3,81,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1289,3,32.0,43,31,11,35,1,1,4,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1290,3,212.0,863,208,73,715,67,6,58,6,11,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1291,3,23.0,125,23,18,97,3,5,19,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1292,3,66.0,611,66,43,539,54,3,6,1,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1293,3,170.0,431,165,113,373,26,1,19,0,12,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294,3,371.0,500,362,39,413,50,3,23,4,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295,3,62.0,148,61,47,125,5,1,16,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1296,3,37.0,64,35,6,48,3,2,1,1,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1297,3,43.0,147,43,27,122,14,8,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1298,3,87.0,122,86,10,92,1,3,7,1,18,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1299,3,20.0,62,20,11,47,5,0,1,0,9,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1300,3,100.0,197,99,19,134,4,8,6,4,41,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
